formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar
8a01869291548667019154f38bb01886,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Lampung,1,1,2785700,9024448,18,0,0,0
8a01869291548667019154f475aa1a03,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Papua,1,1,2785700,9024448,27,0,0,0
8a01869291548667019154f86d8b2076,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Maluku,1,1,2785700,9024448,20,0,0,0
8a01869291548667019154fb0b2624f0,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Nusa Tenggara Timur,1,1,2785700,9024448,13,0,0,0
8a0186929154866701915503a0b4346b,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Nusa Tenggara Barat,1,1,2785700,9024448,8,0,0,0
8a0384b491502874019151489c1b3c35,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Aceh,1,1,2785700,9024448,9,0,0,0
8a0384b491502874019151528c563d8a,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Bali,1,1,2785700,9024448,29,0,0,0
8a0384b491502874019153945cfb653e,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Banten,1,1,2785700,9024448,19,0,0,0
8a0384b4915028740191539a86f569c9,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Bengkulu,1,1,2785700,9024448,8,0,0,0
8a0384b491502874019153c3e82a0b31,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi D.I Yogyakarta,1,1,2785700,9024448,74,0,0,0
8a0384b491502874019153df834d193a,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Gorontalo,1,1,2785700,9024448,27,0,0,0
8a0384b491502874019154156f0f2fa9,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Jambi,1,1,2785700,9024448,34,0,0,0
8a0384b49150287401915422924d3851,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Jawa Barat,1,1,2785700,9024448,42,0,0,0
8a0384b4915028740191542a791a3e98,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Sumatera Utara,1,1,2785700,9024448,13,0,0,0
8a0384b4915028740191543432c3497d,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Sumatera Selatan,1,1,2785700,9024448,29,0,0,0
8a0384b4915028740191543b5d9d509b,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Perwakilan BKKBN Provinsi Sumatera Barat,1,1,2785700,9024448,17,0,0,0
8a01869291548667019155423cab72dc,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,PENYANDANG DISABILITAS,AUDITOR AHLI PERTAMA,BKKBN Pusat,2,1,2785700,9024448,4,0,0,0
8a01869291548667019155588d4a1e2d,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,PUTRA/PUTRI KALIMANTAN,AUDITOR AHLI PERTAMA,BKKBN Pusat,1,1,2785700,9024448,3,0,0,0
8a03849f914ed85101914f9d028b7245,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,AUDITOR AHLI PERTAMA,BKKBN Pusat,6,1,2785700,9024448,241,0,0,0
8a018692915486670191555b9b8b2228,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,PUTRA/PUTRI KALIMANTAN,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,BKKBN Pusat,2,1,2785700,9024448,17,0,0,0
8a028492914fb63b01914fca028f1ab6,Badan Kependudukan dan Keluarga Berencana Nasional,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,BKKBN Pusat,36,1,2785700,9024448,2923,0,0,0
8a028490914aa6ad01914ab718a40ae2,"Badan Meteorologi, Klimatologi dan Geofisika",CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,Sekretariat Utama,11,0,5500000,8500000,183,0,0,0
34a15835-5aa2-4241-8a0d-6ce55e8ce31f,"Badan Meteorologi, Klimatologi dan Geofisika",CPNS,UMUM,AUDITOR AHLI PERTAMA,Badan Meteorologi Klimatologi dan Geofisika | Inspektorat,5,0,5500000,8500000,53,0,0,0
546b534d-0185-4a4f-a10e-0c3f15071850,Badan Narkotika Nasional,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,BADAN NARKOTIKA NASIONAL | SEKRETARIAT UTAMA | BIRO UMUM,1,0,8700000,9300000,20,0,0,0
9ba29837-1521-4c54-9e3c-a4d0ef219ce6,Badan Narkotika Nasional,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,BADAN NARKOTIKA NASIONAL | PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA,1,0,8700000,9300000,32,0,0,0
