formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar,rasio_pelamar
760a2e10-9227-4ddb-8a40-ee3799a36f91,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN CIANJUR                                           | DINAS | Dinas Kesehatan | Bidang Kesehatan Masyarakat,1,1,2228560,5028560,24,0,0,0,24.0
d7178704-c1ab-4309-a4db-5f5b2ff410f9,Pemerintah Kab. Cianjur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN CIANJUR                                           | DINAS | Dinas Kesehatan | Bidang Pencegahan Dan Pengendalian Penyakit,2,1,2228560,5028560,74,0,0,0,37.0
3d2a779e-e8be-4ad8-a499-3c9cd752111f,Pemerintah Kab. Cilacap,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Cilacap | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG SUMBER DAYA MANUSIA KESEHATAN DAN PEMBERDAYAAN MASYARAKAT,1,1,3200000,3700000,58,0,0,0,58.0
8a0186ce915e61b701915ea1d7120f18,Pemerintah Kab. Cilacap,CPNS,PENYANDANG DISABILITAS,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kabupaten Cilacap | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,1,1,3200000,3700000,0,0,0,0,0.0
bf9c3647-ef74-487f-bd35-8bfa6c53016a,Pemerintah Kab. Cilacap,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kabupaten Cilacap | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,1,1,3200000,3700000,61,0,0,0,61.0
6d6df079-41fe-449f-a651-eccde141a89c,Pemerintah Kab. Cirebon,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN CIREBON | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA | SUB BAGIAN PENGELOLAAN PENGADAAN BARANG DAN JASA,7,1,2000000,5000000,3192,0,0,0,456.0
8a018615916e75bd01916ea9859a04f6,Pemerintah Kab. Deiyai,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN DEIYAI | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS GAKOKEBO,1,1,2900000,3800000,1,0,0,0,1.0
50d96a32-7778-4213-8c62-16b3c2d14954,Pemerintah Kab. Deiyai,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN DEIYAI | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS EDAROTALI,1,1,2900000,3800000,1,0,0,0,1.0
51b53807-d293-4617-a46f-33a5a7c61ac1,Pemerintah Kab. Deiyai,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN DEIYAI | RUMAH SAKIT UMUM DAERAH TIGI,1,1,2900000,3200000,2,0,0,0,2.0
9e68b5df-506d-4fe1-8384-717d4736d15a,Pemerintah Kab. Deiyai,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN DEIYAI | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS KOKOBAYA,1,1,2900000,3800000,1,0,0,0,1.0
a5f5d898-8418-4f9b-b467-8d972ef0814a,Pemerintah Kab. Deiyai,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN DEIYAI | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS AYATEI,1,1,2900000,3800000,1,0,0,0,1.0
7fae9844-db8c-45c1-9851-4bf8142f8c05,Pemerintah Kab. Deli Serdang,CPNS,UMUM,PERENCANA AHLI PERTAMA,Kabupaten Deli Serdang | UPT Rumah Sakit Umum Daerah Drs. H. Amri Tambunan | Wakil Direktur Bagian Administrasi Umum | Bagian Perencanaan,1,1,2785700,5650378,6,0,0,0,6.0
21a62c7b-c3d8-4688-b20d-192e4a64920b,Pemerintah Kab. Fak-Fak,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Fakfak | Dinas Kesehatan Kabupaten Fakfak | Bidang Pelayanan Kesehatan | Seksi Pelayanan Kesehatan Primer,1,0,3200000,4200000,1,0,0,0,1.0
2f4e0991-6a98-4ffa-9372-9b07464c0df0,Pemerintah Kab. Fak-Fak,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,"Pemerintah Kabupaten Fakfak | Dinas Kesehatan Kabupaten Fakfak | Bidang Kesehatan Masyarakat | Seksi Kesehatan Lingkungan, Kesehatan Kerja dan Olahraga",1,0,3200000,4200000,2,0,0,0,2.0
352e2f0c-a42f-46e9-b274-5026855cb6c4,Pemerintah Kab. Fak-Fak,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Fakfak | Dinas Kesehatan Kabupaten Fakfak | Rumah Sakit Umum Daerah Fakfak | Bagian Administrasi Umum | Sub Bagian Umum dan Kepegawaian,1,0,3200000,4200000,1,0,0,0,1.0
40cf9380-716d-4d90-aa37-2710a4612b66,Pemerintah Kab. Fak-Fak,CPNS,UMUM (NON OAP),PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Fakfak | Dinas Kesehatan Kabupaten Fakfak | Bidang Pelayanan Kesehatan | Seksi Pelayanan Kesehatan Rujukan,1,0,3200000,4200000,13,0,0,0,13.0
a83296e8-3e41-4a3c-a529-fadb458e36ef,Pemerintah Kab. Fak-Fak,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Fakfak | Dinas Kesehatan Kabupaten Fakfak | Rumah Sakit Umum Daerah Fakfak | Bidang Keperawatan | Seksi Penunjang Keperawatan,1,0,3200000,4200000,0,0,0,0,0.0
e74d4bde-acd4-441d-b8ab-f189eb939250,Pemerintah Kab. Fak-Fak,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Fakfak | Dinas Kesehatan Kabupaten Fakfak | Rumah Sakit Umum Daerah Fakfak | Bidang Medik | Seksi Pelayanan dan Pengembangan Medik,2,0,3200000,4200000,1,0,0,0,0.5
0974a2db-0990-44d7-aaf8-ed7938677cf3,Pemerintah Kab. Flores Timur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Flores Timur | Dinas Kesehatan | Bidang Pelayanan Kesehatan,2,0,3000000,6000000,24,0,0,0,12.0
f71e1f28-91e5-4f28-944c-2a1c0a56b793,Pemerintah Kab. Flores Timur,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Flores Timur | Dinas Kesehatan | UPTD RSUD. Adonara Pratama,1,0,3000000,6000000,8,0,0,0,8.0
df054e2b-70c0-4780-9783-3c37e08bdc14,Pemerintah Kab. Garut,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN GARUT | DINAS KESEHATAN KABUPATEN GARUT | BIDANG PELAYANAN KESEHATAN DINAS KESEHATAN KABUPATEN GARUT,1,0,2812100,4583800,124,0,0,0,124.0
692c6e0e-1c23-4792-9143-b310c4eb2a64,Pemerintah Kab. Gorontalo,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN GORONTALO                                         | DINAS KESEHATAN | BIDANG KESEHATAN MASYARAKAT,1,1,2785700,4575200,122,0,0,0,122.0
4d208692-f65b-406f-a6cc-f29fa1bd09d0,Pemerintah Kab. Gresik,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kabupaten Gresik | Dinas Kesehatan | Puskesmas Wringinanom di Kecamatan Wringinanom,3,0,2780000,3400000,17,0,0,0,5.666666666666667
871c7be8-9945-4682-989e-53c9c366cb09,Pemerintah Kab. Gunung Mas,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kab. Gunung Mas | DINAS KESEHATAN | UPT RSUD KUALA KURUN | BIDANG KEPERAWATAN | SEKSI ASUHAN KEPERAWATAN PROFESI DAN ETIKA,2,0,3203600,5261500,12,0,0,0,6.0
f6e8390f-4c1d-41fc-b9c0-39486ff2c3b3,Pemerintah Kab. Gunung Mas,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,Pemerintah Kab. Gunung Mas | DINAS KESEHATAN | BIDANG KESEHATAN MASYARAKAT,8,0,3203600,5261500,102,0,0,0,12.75
d231bef3-ebed-459c-936c-d34d92edaa8c,Pemerintah Kab. Halmahera Utara,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN HALMAHERA UTARA | DINAS KESEHATAN | BIDANG PENCEGAHAN DAN PENGENDALIAN PENYAKIT,1,1,2785700,4575200,19,0,0,0,19.0
dfbfb2ba-de32-4b12-af18-a89a8b4c9de6,Pemerintah Kab. Halmahera Utara,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN HALMAHERA UTARA | RUMAH SAKIT UMUM DAERAH TOBELO | BIDANG PENUNJANG MEDIK | SEKSI REKAM MEDIS DAN SIMRS - RUMAH SAKIT UMUM DAERAH TOBELO,1,1,2785700,4575200,18,0,0,0,18.0
96e1806e-2e7d-4435-a544-2f9c1c0b7b7a,Pemerintah Kab. Jayawijaya,CPNS,ORANG ASLI PAPUA (OAP),ANALIS KEBIJAKAN AHLI PERTAMA,Kabupaten Jayawijaya | DINAS KESEHATAN | SEKRETARIAT DINAS KESEHATAN | SUB BAGIAN PERENCANAAN & EVALUASI,1,1,2900000,6500000,1,0,0,0,1.0
5266c809-f493-4e4c-a663-2b0d2a21e091,Pemerintah Kab. Kaimana,CPNS,UMUM (NON OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KAIMANA | DINAS KESEHATAN | Bidang Pencegahan dan Pengendalian Penyakit | Seksi Pencegahan dan Pengendalian Penyakit Menular,2,0,2500000,2800000,15,0,0,0,7.5
6689bc68-66e0-4647-aa0a-bc0f0c364af3,Pemerintah Kab. Kaimana,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KAIMANA | DINAS KESEHATAN | Bidang Sumber Daya Kesehatan | Seksi Alat Kesehatan dan PKRT,2,0,2500000,2800000,8,0,0,0,4.0
e6cd1327-4786-4a75-b7ac-5884c07f0ac9,Pemerintah Kab. Kaimana,CPNS,UMUM (NON OAP),PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KAIMANA | DINAS KESEHATAN | Bidang Pencegahan dan Pengendalian Penyakit | Seksi Pencegahan dan Pengendalian Penyakit Tidak Menular dan Kesehatan Jiwa,1,1,2500000,2800000,5,0,0,0,5.0
c8877c11-fdda-46d6-997c-9648a7291f12,Pemerintah Kab. Kapuas Hulu,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa,1,1,2785700,3285700,7,0,0,0,7.0
59167da4-aa8e-4d07-bd55-c68e2468deac,Pemerintah Kab. Kepulauan Meranti,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KEPULAUAN MERANTI | DINAS KESEHATAN | UPT PUSKESMAS SUNGAI TOHOR KECAMATAN TEBING TINGGI TIMUR,1,0,3000000,4000000,0,0,0,0,0.0
f06a2642-f841-4127-9045-924716f729b5,Pemerintah Kab. Kepulauan Meranti,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KEPULAUAN MERANTI | DINAS KESEHATAN | UPT PUSKESMAS ALAI KECAMATAN TEBING TINGGI BARAT,1,0,3000000,4000000,2,0,0,0,2.0
e4bc3ad0-dd89-49c5-a95f-8247c9d2f646,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,KABUPATEN KEPULAUAN TANIMBAR | BADAN PERENCANAAN PEMBANGUNAN  DAERAH | BIDANG PENELITIAN DAN PENGEMBANGAN,1,1,1000000,2785700,0,0,0,0,0.0
0a7d764f-5ea7-4ec3-86df-169cf549cf97,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,KABUPATEN KEPULAUAN TANIMBAR | KECAMATAN WUARLABOBAR | Sekretariat | Sub Bagian Umum dan Kepegawaian,1,1,1000000,2785700,9,0,0,0,9.0
185bfecf-6eec-47dd-b178-1a53bcdfcb65,Pemerintah Kab. Kepulauan Tanimbar,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,KABUPATEN KEPULAUAN TANIMBAR | DINAS KESEHATAN | RSUD dr.PP. MAGRETTY | Subbagian Tata Usaha RSUD dr. PP. Magretty,1,1,1000000,2785700,2,0,0,0,2.0
c640e7a0-89fc-4c32-aee7-6f818ea31c60,Pemerintah Kab. Kerinci,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,"PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS LINGKUNGAN HIDUP | SEKRETARIAT | SUB BAGIAN PERENCANAAN, KEUANGAN DAN PELAPORAN",1,0,2785700,6331513,134,0,0,0,134.0
94363a1e-f4aa-4dac-8ef6-db17721002ec,Pemerintah Kab. Konawe Selatan,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Dinas Kesehatan | Sekretariat Dinas Kesehatan,1,1,2785700,3585700,15,0,0,0,15.0
0420b159-de6b-4cfa-a4eb-2a2a89c2535a,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS PANTAI,1,1,2785700,7166024,1,0,0,0,1.0
0bb3650d-65f2-4587-951d-32f20dd68476,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS GUNUNG BATU BESAR,1,1,2785700,7166024,0,0,0,0,0.0
144e825b-3ece-4b6f-9915-9a39d46e7008,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS BANIAN,1,1,2785700,7166024,1,0,0,0,1.0
1d86790f-35f0-4220-8565-e888cdeb60a7,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS SUNGAI BALI,1,1,2785700,7166024,2,0,0,0,2.0
28df90d0-ddd8-469f-8ab2-5f01d8aaaba0,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS MARABATUAN,1,1,2785700,7166024,1,0,0,0,1.0
29c5e751-cedc-4920-b350-8c1ff76ba7fc,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS TANJUNG LALAK,1,1,2785700,7166024,1,0,0,0,1.0
2b522773-4824-4289-96d9-e351c4b0d3be,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS KOTABARU,1,1,2785700,7166024,1,0,0,0,1.0
3beba857-7d9e-4488-b88f-c90e6aabf59b,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | BIDANG KESEHATAN MASYARAKAT,1,1,2785700,7166000,14,0,0,0,14.0
4866dee0-2fbe-4df9-9bb6-d9183efab3ce,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS SUNGAI DURIAN,1,1,2785700,7166024,2,0,0,0,2.0
4de266b7-75f4-4215-9b8f-0ae19c4b1d3a,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS HAMPANG,1,1,2785700,7166024,0,0,0,0,0.0
62ddaae1-cd73-4295-9c45-b850d82bec20,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS TANJUNG BATU,1,1,2785700,7166024,2,0,0,0,2.0
680ed12d-edfe-4b96-88ac-0f947cf60a39,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS SUNGAI KUPANG,1,1,2785700,7166024,3,0,0,0,3.0
717c0305-b1c9-48ca-9b11-700255ffaf93,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS TANJUNG SELAYAR,1,1,2785700,7166024,1,0,0,0,1.0
763ca1e4-303f-4eee-9a4e-fcd07df3eab3,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,"PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | UPTD RUMAH SAKIT UMUM DAERAH SENGAYAM | SEKSI PELAYANAN MEDIK, PENUNJANG MEDIK DAN KEFARMASIAN",5,1,2785700,7166024,37,0,0,0,7.4
89e6a0a1-5d88-4ff9-b80f-b6b2e6082047,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | UPTD INSTALASI FARMASI,1,1,2785700,7166024,4,0,0,0,4.0
9387cf59-bb24-4e0b-b971-baf03fbb4815,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS TANJUNG SELOKA,1,1,2785700,7166024,1,0,0,0,1.0
a13cf8d9-2082-4dd5-8b5d-3708c9af4aa1,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS PAMUKAN II,1,1,2785700,7166024,0,0,0,0,0.0
a4c07357-4061-423e-b5e5-90e6a116cf45,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS KELUMPANG F,1,1,2785700,7166024,1,0,0,0,1.0
a7824dfe-3ab0-47ec-ac79-509e71c6e6eb,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS PUDI,1,1,2785700,7166024,3,0,0,0,3.0
a7df7776-ff54-4062-8704-b88730be7e0d,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS SEBATUNG,1,1,2785700,7166024,4,0,0,0,4.0
ae080843-a8f7-4f1f-9ebf-a53ee5a8b4c2,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS SENGAYAM,1,1,2785700,7166024,1,0,0,0,1.0
bf74df29-6533-41c7-8c9f-375486096e64,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS BUNGKUKAN,1,1,2785700,7166024,1,0,0,0,1.0
ce33dc08-1e1b-445e-bd8c-6af2b052d894,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS BERANGAS,1,1,2785700,7166024,2,0,0,0,2.0
ce46af21-98ad-4aed-852e-44c534e9646f,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS LONTAR,1,1,2785700,7166024,0,0,0,0,0.0
d4b0c427-1a9b-4413-a40e-b2139babfdc6,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS BAKAU,1,1,2785700,7166024,2,0,0,0,2.0
da48e491-3d69-4424-a9a6-a5e69aaf6c61,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS TAMIANG GERONGGANG,1,1,2785700,7166024,2,0,0,0,2.0
e3d911e8-4cc5-4b8c-8509-71e31970e75c,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS TANJUNG SAMALANTAKAN,1,1,2785700,7166024,1,0,0,0,1.0
f6050f35-ad2b-4cdb-8787-c866454840c6,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS SAMPANAHAN,1,1,2785700,7166024,1,0,0,0,1.0
fddb832c-94c8-4bd5-ba50-a90101869ac3,Pemerintah Kab. Kotabaru,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | PUSKESMAS MEKARPURA,1,1,2785700,7166024,3,0,0,0,3.0
8a0384b491502874019153c15a8d08ab,Pemerintah Kab. Kotawaringin Barat,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | BIDANG SUMBER DAYA KESEHATAN,1,1,2700000,2900000,0,0,0,0,0.0
24e44fb0-2bdc-459f-924d-ba4eee28131a,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS KUMAI,1,1,2700000,2900000,5,0,0,0,5.0
3147aa61-5555-4f49-aa5e-dd6365a50b50,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS ARUT SELATAN,1,1,2700000,2900000,4,0,0,0,4.0
37ad46d9-196d-4afd-870c-919f17b5ef1c,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS NATAI PELINGKAU,1,1,2700000,2900000,6,0,0,0,6.0
4015d2f9-2f5b-4881-b25c-2c0ee6fe0828,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | BIDANG SUMBER DAYA KESEHATAN,1,1,2700000,2900000,8,0,0,0,8.0
41ad29aa-67a5-4a2d-8ce1-61496430459e,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS KOTAWARINGIN LAMA,1,1,2700000,2900000,1,0,0,0,1.0
4c35158a-f85f-4cdd-afd0-5d17cd130ded,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | RSUD KUTARINGIN | SEKSI PELAYANAN MEDIK DAN KEPERAWATAN,1,1,2700000,2900000,1,0,0,0,1.0
5c02b344-715b-4004-b05a-1d707c1a6c53,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS PANDU SANJAYA,1,1,2700000,2900000,3,0,0,0,3.0
674d2ccd-4074-4e9c-b4db-4dda71bed31a,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS PANGKALAN LADA,1,1,2700000,2900000,2,0,0,0,2.0
67a2562e-935f-49ea-8167-31c5e26147c8,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS KUMPAI BATU ATAS,1,1,2700000,2900000,4,0,0,0,4.0
8895d9ee-6826-4b30-991f-38cb625d0cf6,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS ARUT UTARA,1,1,2700000,2900000,1,0,0,0,1.0
8a080cec-e35a-45da-ab67-c82f52109eb5,Pemerintah Kab. Kotawaringin Barat,CPNS,UMUM,PENATA KELOLA LAYANAN KESEHATAN,PEMERINTAH KABUPATEN KOTAWARINGIN BARAT | DINAS KESEHATAN | PUSKESMAS | PUSKESMAS RIAM DURIAN,1,1,2700000,2900000,3,0,0,0,3.0
