formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar
07417585-8b2f-4e2f-8429-51a40a1bf268,Pemerintah Kab. Nias,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN NIAS | DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | UPTD PUSKESMAS SOMOLO-MOLO KECAMATAN SOMOLO-MOLO",1,1,1685700,6373200,7,0,0,0
ff741529-1c8e-4e1d-a7f3-4976758b78b5,Pemerintah Kab. Nias,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN NIAS | DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | UPTD RSUD dr. M. THOMSEN NIAS",1,1,1685700,6373200,6,0,0,0
2a623ea8-5fba-4f2f-b065-bee5fd34b172,Pemerintah Kab. Ogan Ilir,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Ilir | Dinas Kesehatan | UPTD Laboratorium Kesehatan Daerah,1,0,3354617,3961875,12,0,0,0
1286d30a-8ee6-4db7-8556-662795105f6a,Pemerintah Kab. Ogan Komering Ulu Timur,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Kesehatan | Puskesmas Taraman,1,1,2785700,3865698,19,0,0,0
74321e95-5823-4cb6-b605-bc64d79ca359,Pemerintah Kab. Ogan Komering Ulu Timur,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Kesehatan | UPTD Laboratorium Kesehatan Daerah,2,1,2785700,3865698,23,0,0,0
bbc59f7b-9e13-4fbb-a498-0c6788c509e0,Pemerintah Kab. Ogan Komering Ulu Timur,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Kesehatan | Puskesmas Cempaka,1,1,2785700,3865698,5,0,0,0
48947ffb-16eb-49a3-a0ea-a16e96da6627,Pemerintah Kab. Paniai,CPNS,ORANG ASLI PAPUA (OAP),PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,Pemerintah Kabupaten Paniai | DINAS KESEHATAN | RUMAH SAKIT UMUM DAERAH,1,1,2900000,3800000,1,0,0,0
e02104c6-f21e-4dc2-8d9f-dc79839b30a8,Pemerintah Kab. Paniai,CPNS,ORANG ASLI PAPUA (OAP),PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,Pemerintah Kabupaten Paniai | DINAS KESEHATAN | PUSKESMAS. | PUSKESMAS DUMA DAMA,1,1,2900000,3800000,1,0,0,0
ce830732-8109-42de-a50f-618638bfa8db,Pemerintah Kab. Paser,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Penunjang | INSTALASI LABORATORIUM | LABORATORIUM BIOMOLEKULER,1,1,2400000,6000000,18,0,0,0
0c6a04a1-8142-4cfd-932c-dabc81e34cd3,Pemerintah Kab. Pegunungan Bintang,CPNS,ORANG ASLI PAPUA (OAP),PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KAB. PEGUNUNGAN BINTANG | Dinas Kesehatan | Rumah Sakit Umum Daerah Oksibil | Seksi Pelayanan Medis,1,1,2900000,3800000,4,0,0,0
52abf104-2886-4def-bb64-f122df4541c3,Pemerintah Kab. Pegunungan Bintang,CPNS,ORANG ASLI PAPUA (OAP),PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KAB. PEGUNUNGAN BINTANG | Dinas Kesehatan | Puskesmas | Puskesmas Abmisibil,1,1,2900000,3800000,3,0,0,0
ee2aa4e9-f510-4dce-af1b-b8f80b96f3d6,Pemerintah Kab. Penajam Paser Utara,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,KABUPATEN PENAJAM PASER UTARA | DINAS KESEHATAN | UPT. PUSKESMAS MARIDAN,1,1,2785700,5000000,10,0,0,0
a4724ddf-ff62-48f7-ab0a-417b3c309d98,Pemerintah Kab. Pulau Morotai,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN PULAU MOROTAI | RSUD Kab. Pulau Morotai | INSTALASI LABORATORIUM,1,1,2785700,4575500,1,0,0,0
40ba88b7-bf23-4d3f-a82e-450eb6122244,Pemerintah Kab. Puncak,CPNS,UMUM (NON OAP),PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN PUNCAK | PUSKESMAS | PUSKESMAS  GOME,1,0,3000000,5000000,1,0,0,0
94aebfb8-5e22-4495-835b-28b7e1bd653b,Pemerintah Kab. Puncak,CPNS,UMUM (NON OAP),PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN PUNCAK | PUSKESMAS | PUSKESMAS  SINAK,1,0,3000000,5000000,0,0,0,0
95bf2da3-cd0d-4ce6-bbbe-dca57de6b566,Pemerintah Kab. Puncak,CPNS,UMUM (NON OAP),PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN PUNCAK | PUSKESMAS | PUSKESMAS  ILAGA,1,0,3000000,5000000,2,0,0,0
9bd6d283-5242-4945-932e-f2e54b4f321c,Pemerintah Kab. Rokan Hilir,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN ROKAN HILIR | DINAS KESEHATAN | PUSKESMAS RANTAU PANJANG KIRI,1,0,3000000,3500000,7,0,0,0
e98ddc10-2b28-41c5-b819-1835a6b1f7da,Pemerintah Kab. Rokan Hilir,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN ROKAN HILIR | DINAS KESEHATAN | LABORATORIUM KESEHATAN DAERAH,2,0,3000000,3500000,57,0,0,0
0d986cd8-dbfb-46c5-bbd7-2bc4fead9979,Pemerintah Kab. Rote Ndao,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN ROTE NDAO | DINAS KESEHATAN | UPTD Puskesmas Oelaba | Laboratorium,1,1,2000000,3000000,3,0,0,0
54c63adf-b2dc-465c-9524-f476fb180ece,Pemerintah Kab. Rote Ndao,CPNS,UMUM,PRANATA LABORATORIUM KESEHATAN AHLI PERTAMA,PEMERINTAH KABUPATEN ROTE NDAO | DINAS KESEHATAN | UPTD PUSKESMAS DELHA | Laboratorium,2,1,2000000,3000000,7,0,0,0
